album,artist,lyric,song,year
Loyal to the Game (2004),tupac,Fuck all y'all,Out on Bail,2004
Loyal to the Game (2004),tupac,'Cause I'm out on motherfuckin' bail,Out on Bail,2004
Loyal to the Game (2004),tupac,Y'all ain't never gonna see me in this motherfucker again,Out on Bail,2004
Loyal to the Game (2004),tupac,"Oh, I posted bail?",Out on Bail,2004
Loyal to the Game (2004),tupac,Fuck the motherfuckin' district attourney and the prosecutor (fuck you!),Out on Bail,2004
Loyal to the Game (2004),tupac,"Oh, fuck y'all eh, fuck the judge",Out on Bail,2004
Loyal to the Game (2004),tupac,When I can give you more when you unsure,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Not that I don't trust you,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Don't you trust me?,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,But baby until then I gotta leave ya,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,But girl don't you trust me?,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Not because we rushed it (hell no),Don't You Trust Me,2004
Loyal to the Game (2004),tupac,And I hope that you understand why I bust it,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Girl... don't you trust me?,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Just let me pack my things and I'll be outie,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,I can't take the beefin' and the griefin',Don't You Trust Me,2004
Loyal to the Game (2004),tupac,This time I'm breaking out you let your mouth overcrowd me,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,I hangup the phone (click),Don't You Trust Me,2004
Loyal to the Game (2004),tupac,You and me were met to be it yet,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,I can't bare to hear you yellin' at me,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Question me about my whereabouts that's so trivial,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Try to be mature I'm pretty sure that we can handle this,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,You're saying I'm too busy I ignore you,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,I wanna hold you tightly but instead you wanna fight me,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,So why let it stress and aggravate me,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,But now it seems the arguments are nightly,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Let me live my life and you can live yours,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Callin' up my house to hang it up You think that makes sense,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Tell me what it takes for us to shake so we can be friends,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,It's time for us to take our separate paths,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Just be there to help me and support that's what your here for,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,But I couldn't make it home so we argue on the phone,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,I'm sorry if I left you all alone,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,"We ain't free, I'll be damned if I played a chip for a blonde haired blue eyed Caucasian bitch",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,Do you have a little time to have a little time for me?,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,As soon as I leave the house you wanna page me,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,Soon as I come home it's like I get the third degree,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,And maybe we will argue and be through with all these sorry letters,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,You act like it's outrageous give me space it won't get better,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,"Down with my home boy rich, fuck a snitch and groupie ass bitch",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,And now I'm headin for the mother fuck in PEN,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,I ain't got time for this man I'm out,Don't You Trust Me,2004
Loyal to the Game (2004),tupac,You should stop for awhile you will find me standing by (Don't you trust me?),Don't You Trust Me,2004
Loyal to the Game (2004),tupac,"And a nigga with a cellular phone, leave his baby at home so he can go out and bone (huh)",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,Why'd you sland crack? 'Cause I had to,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,Why'd you sland crack? 'Cause I had to,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,Now I'm lost in the holocaust headin for my grave G,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,(Verse 2 (Tupac),Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"To my brother in the barrio, you livin' worse then the niggas in ghetto so",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"I give a fuck about your language or complexion, you got love for the niggas in my section",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"Cops wanna hit me with the book, and you hooked on my ""I don't give a fuck"" look",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,So why must I sock a fella? Just live large like rocafella,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,And did you ever stop to think? I'm old enough to go to war but I ain't old enough to drink,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"I told Sam he could fuck the war, and got a busted jaw for sayin' ""fuck the law""",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"Buck buck is the sound as I move up, other niggas pay attention when a fool bust",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"They make a nigga be a killer, I used to be a dealer but they wanted to see whos realer",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"Walkin' round ready to light shit up, because my life is fucked, some say I'm slightly nuts",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"That's the reason I stay zestin (??), I keep a vest on my chest incase the cops is getting",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,"Sometimes I think I'm getting tested, and if I don't say ""yes"" a nigga quick to get arrested",Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,A nigga gotta pay the fuckin' bills,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,(Verse 1 (Tupac),Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,They got me trapped in this slavery,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,Why'd you sland crack? I had to,Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,(Hook (Tupac),Po Nigga Blues (remix),2004
Loyal to the Game (2004),tupac,Scott Storch,Po Nigga Blues (remix),2004
Live (2004),tupac,(2Pac),Tattoo Tears,2004
Live (2004),tupac,Live back at 'cha Westside baaaaby,Tattoo Tears,2004
Live (2004),tupac,"Aight fuck it, we gone flip some new shit now",Tattoo Tears,2004
Live (2004),tupac,"You heard All Eyez on Me, niggaz know what time it is",Tattoo Tears,2004
Live (2004),tupac,(Makaveli the Don) 'Pac do it like that,Tattoo Tears,2004
Live (2004),tupac,"Rhymin and stealin, sellin five million",Tattoo Tears,2004
Live (2004),tupac,(Outlaw... ninety-nine),Tattoo Tears,2004
Live (2004),tupac,"Fresh out on bail, niggaz still can't see me",Tattoo Tears,2004
Live (2004),tupac,"(Napoleon, E.D.I, Young Noble, Fatal Hussein)",Tattoo Tears,2004
Live (2004),tupac,That's how it is,Tattoo Tears,2004
Live (2004),tupac,"Now we got a new motherfuckin plan, and a new mission",Tattoo Tears,2004
Live (2004),tupac,"(Makaveli the Don, Greg Nice, Outlaw - Outlaw)",Tattoo Tears,2004
Live (2004),tupac,"Competition, so they say, these niggaz is gay",Tattoo Tears,2004
Live (2004),tupac,(Outlaw - Outlaw),Tattoo Tears,2004
Live (2004),tupac,Blast me? It could never happen,Tattoo Tears,2004
Live (2004),tupac,At least not while I'm walkin' and rappin',Tattoo Tears,2004
Live (2004),tupac,Ta bring me closer,So Many Tears,2004
Live (2004),tupac,Heard of some niggaz on the other side of town who wanna ride wit me,Tattoo Tears,2004
Live (2004),tupac,"(Throw ya hands up, hands up)",Tattoo Tears,2004
Live (2004),tupac,"They can't hide, listen to the rough shit, my click",Tattoo Tears,2004
Live (2004),tupac,(Throw ya motherfuckin hands up),Tattoo Tears,2004
Live (2004),tupac,I said many times busters still can't see,Tattoo Tears,2004
Live (2004),tupac,Y'all niggaz can't fuck with me (Outlaw),Tattoo Tears,2004
Live (2004),tupac,"I been, handlin stress in this shit for years",Tattoo Tears,2004
Live (2004),tupac,"Blazed out sheddin tattooed tears; now, I",Tattoo Tears,2004
Live (2004),tupac,Said many times busters still can't see,Tattoo Tears,2004
Live (2004),tupac,Y'all niggaz can't fuck with me (Outlaw),Tattoo Tears,2004
Live (2004),tupac,"I been, handlin stress in this shit for years",Tattoo Tears,2004
Live (2004),tupac,Blazed out sheddin tattooed tears,Tattoo Tears,2004
Live (2004),tupac,"Now, Rock-a-bye baby, I'm thugged out and so crazy",Tattoo Tears,2004
Live (2004),tupac,"Don't want to hurt a soul nigga, so don't make me",Tattoo Tears,2004
Live (2004),tupac,I got a dream to see my whole team in Lexus Coupes,Tattoo Tears,2004
Live (2004),tupac,"My enemies dead 'n' buried, now the stress is through",Tattoo Tears,2004
Live (2004),tupac,"But that's a dream, though it seems like reality; there'll",Tattoo Tears,2004
Live (2004),tupac,Never be peace long as there's fiends on these Cali streets,Tattoo Tears,2004
Live (2004),tupac,"Even on the other side brothers die, but ride",Tattoo Tears,2004
Live (2004),tupac,Niggaz get high off a slow form of suicide,Tattoo Tears,2004
Live (2004),tupac,"Hide the closest thoughts, the war is fought as casualties",Tattoo Tears,2004
Live (2004),tupac,"I live my life to fuckin' mo', exposin tragically",Tattoo Tears,2004
Live (2004),tupac,How can we find some peace and niggaz still ain't get a piece,Tattoo Tears,2004
Live (2004),tupac,"I know I'm probably hellbound, but we got to eat",Tattoo Tears,2004
Live (2004),tupac,I'm seeing Satin infiltratin; my military mind,Tattoo Tears,2004
Live (2004),tupac,"Make me hustle all the time, go out for cash makin'",Tattoo Tears,2004
Live (2004),tupac,Forgive my adversaries they don't understand what we go through,Tattoo Tears,2004
Live (2004),tupac,"To become a man, we sheddin tattoed tears",Tattoo Tears,2004
Live (2004),tupac,(2Pac + Young Noble),Tattoo Tears,2004
Live (2004),tupac,I said many times busters still can't see,Tattoo Tears,2004
Live (2004),tupac,Y'all niggaz can't fuck with me (Outlaw),Tattoo Tears,2004
Live (2004),tupac,"I been, handlin stress in this shit for years",Tattoo Tears,2004
Live (2004),tupac,"Blazed out sheddin tattooed tears; now, I",Tattoo Tears,2004
Live (2004),tupac,Said many times busters still can't see,Tattoo Tears,2004
Live (2004),tupac,Y'all niggaz can't fuck with me (Outlaw),Tattoo Tears,2004
Live (2004),tupac,"I been, handlin stress in this shit for years",Tattoo Tears,2004
Live (2004),tupac,Blazed out sheddin tattooed tears,Tattoo Tears,2004
Live (2004),tupac,(2Pac) Thugged out baby,Tattoo Tears,2004
Live (2004),tupac,(Young Noble),Tattoo Tears,2004
Live (2004),tupac,We don't shed tears we shed blood,Tattoo Tears,2004
Live (2004),tupac,Do you still wanna be a thug? HUH? WHAT?,Tattoo Tears,2004
Live (2004),tupac,We don't shed tears we shed blood,Tattoo Tears,2004
Live (2004),tupac,Do you still wanna be a thug?,Tattoo Tears,2004
Live (2004),tupac,"Yo, criminal ways of thinkin' made me crave Abe Lincolns",Tattoo Tears,2004
Live (2004),tupac,The days I spent stinkin caught victims on the weekends,Tattoo Tears,2004
Live (2004),tupac,"Seeking a better path, expose a better half of me",Tattoo Tears,2004
Live (2004),tupac,"Blast for me, the task after me",Tattoo Tears,2004
Live (2004),tupac,For a few years sheddin tattooed tears,Tattoo Tears,2004
Live (2004),tupac,"Like Gram' Sammy, we feudin for the whole damn family",Tattoo Tears,2004
Live (2004),tupac,"We scarred up, homies is barred up for mad time",Tattoo Tears,2004
Live (2004),tupac,Outlawz locked down for some past crimes,Tattoo Tears,2004
Live (2004),tupac,Fast dimes made my stash grow smaller,Tattoo Tears,2004
Live (2004),tupac,"Your block ain't no harder, fake baller",Tattoo Tears,2004
Live (2004),tupac,(Napoleon),Tattoo Tears,2004
Live (2004),tupac,Nigga it's like this,Tattoo Tears,2004
Live (2004),tupac,I been thuggin' just for the cause of it,Tattoo Tears,2004
Live (2004),tupac,"Out to get all of it, but I'll never loose my balls and shit",Tattoo Tears,2004
Live (2004),tupac,And it's all for the pressure,Tattoo Tears,2004
Live (2004),tupac,That'll make me cock my shit up off the dresser,Tattoo Tears,2004
Live (2004),tupac,Made nigga mafia of course my niggas gonna test ya,Tattoo Tears,2004
Live (2004),tupac,"Answers to the questions, bullets to my Smith N' Wesson",Tattoo Tears,2004
Live (2004),tupac,"Still stucked up in a fuck session, Jersey where the niggaz flexin",Tattoo Tears,2004
Live (2004),tupac,Po-po's guessin if the stolen car gonna do a drive-by,Tattoo Tears,2004
Live (2004),tupac,"Wet 'em up from his shoulders, leave him bye-bye",Tattoo Tears,2004
Live (2004),tupac,"Now mama cry-cry, but it ain't my time to either die-die",Tattoo Tears,2004
Live (2004),tupac,"So ask me why-why, but I feel that God owe me my life",Tattoo Tears,2004
Live (2004),tupac,"For the things he did, but I turn my pleasure into sin",Tattoo Tears,2004
Live (2004),tupac,Blazed out sheddin tattoed tears,Tattoo Tears,2004
Live (2004),tupac,I said many times busters still can't see,Tattoo Tears,2004
Live (2004),tupac,Y'all niggaz can't fuck with me (Outlaw),Tattoo Tears,2004
Live (2004),tupac,"I been, handlin stress in this shit for years",Tattoo Tears,2004
Live (2004),tupac,"Blazed out sheddin tattooed tears; now, I",Tattoo Tears,2004
Live (2004),tupac,"Shake it, Cali ",California Love,2004
Live (2004),tupac,Said many times busters still can't see,Tattoo Tears,2004
Live (2004),tupac,Y'all niggaz can't fuck with me (Outlaw),Tattoo Tears,2004
Live (2004),tupac,"I been, handlin stress in this shit for years",Tattoo Tears,2004
Live (2004),tupac,Blazed out sheddin tattooed tears,Tattoo Tears,2004
Live (2004),tupac,(Kadafi),Tattoo Tears,2004
Live (2004),tupac,Shit... ain't no unity in my community it's do or die,Tattoo Tears,2004
Live (2004),tupac,Seein my opprunities through these bars of hell while gettin' high,Tattoo Tears,2004
Live (2004),tupac,As life replays like time; underhanded schemes,Tattoo Tears,2004
Live (2004),tupac,To get that cream and thangs while livin' this life of crime,Tattoo Tears,2004
Live (2004),tupac,My enemies want me squeezed,Tattoo Tears,2004
Live (2004),tupac,"They get dumped like 3's, with 57 wasted at they knees",Tattoo Tears,2004
Live (2004),tupac,Please beware we thugs revolution size,Tattoo Tears,2004
Live (2004),tupac,Criminals dare be last mental me intitutionalize,Tattoo Tears,2004
Live (2004),tupac,"Locked down, got many shell shocked, now",Tattoo Tears,2004
Live (2004),tupac,Holdin' down fort like I'm stuck in court cell block style,Tattoo Tears,2004
Live (2004),tupac,(Kastro),Tattoo Tears,2004
Live (2004),tupac,"Yo I been loosin sleep, stay awake way past late",Tattoo Tears,2004
Live (2004),tupac,Visions of killers en masse at the blast mayne,Tattoo Tears,2004
Live (2004),tupac,As I lay here gatted down and tatted,Tattoo Tears,2004
Live (2004),tupac,Knowin' now it's hard to slow down for a addict,Tattoo Tears,2004
Live (2004),tupac,"It's been years of stugglin, guzzlin beers",Tattoo Tears,2004
Live (2004),tupac,"Beefin and never even, ain't no love in the air",Tattoo Tears,2004
Live (2004),tupac,"And I suffer my shit in hell, talkin' to the heavens",Tattoo Tears,2004
Live (2004),tupac,Walkin' through the valley of death with my fellas,Tattoo Tears,2004
Live (2004),tupac,"I lost a lot, startin with hope I tried",Tattoo Tears,2004
Live (2004),tupac,And for every tattoo I got a moment I cried,Tattoo Tears,2004
Live (2004),tupac,"I'm through with the lies, the two in my eyes, yell pain",Tattoo Tears,2004
Live (2004),tupac,"Step in my shoes, nuttin to lose, but my brain",Tattoo Tears,2004
Live (2004),tupac,"I'ma hold it down tho', with all the struggle to bear",Tattoo Tears,2004
Live (2004),tupac,"Ain't nothing to fear, cryin these tattooed tears",Tattoo Tears,2004
Live (2004),tupac,Come on...,Tattoo Tears,2004
Live (2004),tupac,I said many times busters still can't see,Tattoo Tears,2004
Live (2004),tupac,Y'all niggaz can't fuck with me (Outlaw),Tattoo Tears,2004
Live (2004),tupac,"I been, handlin stress in this shit for years",Tattoo Tears,2004
Live (2004),tupac,"Blazed out sheddin tattooed tears; now, I",Tattoo Tears,2004
Live (2004),tupac,Said many times busters still can't see,Tattoo Tears,2004
Live (2004),tupac,Y'all niggaz can't fuck with me (Outlaw),Tattoo Tears,2004
Live (2004),tupac,"I been, handlin stress in this shit for years",Tattoo Tears,2004
Live (2004),tupac,Blazed out sheddin tattooed tears,Tattoo Tears,2004
Live (2004),tupac,(2Pac *singing in background* 2X),Ambitionz Az a Ridah,2004
Live (2004),tupac,"I won't deny it, I'm a straight ridah",Ambitionz Az a Ridah,2004
Live (2004),tupac,You don't wanna fuck with me,Ambitionz Az a Ridah,2004
Live (2004),tupac,Got the police bustin' at me,Ambitionz Az a Ridah,2004
Live (2004),tupac,But they can't do nuttin to a G,Ambitionz Az a Ridah,2004
Live (2004),tupac,(Let's get ready to ruuumbllle!),Ambitionz Az a Ridah,2004
Live (2004),tupac,(2Pac *speaking over background*),Ambitionz Az a Ridah,2004
Live (2004),tupac,Now you know how we do it like a G,Ambitionz Az a Ridah,2004
Live (2004),tupac,What really go on in the mind of a nigga,Ambitionz Az a Ridah,2004
Live (2004),tupac,That get down for theirs,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Constantly, money over bitches",Ambitionz Az a Ridah,2004
Live (2004),tupac,(2Pac *singing in background starts to overlap/repeat*),Ambitionz Az a Ridah,2004
Live (2004),tupac,"I won't deny it, I'm a straight ridah",Ambitionz Az a Ridah,2004
Live (2004),tupac,You don't wanna fuck with me,Ambitionz Az a Ridah,2004
Live (2004),tupac,Got the police bustin' at me,Ambitionz Az a Ridah,2004
Live (2004),tupac,"I won't deny it, I'm a straight ridah",Ambitionz Az a Ridah,2004
Live (2004),tupac,Police bustin' at me,Ambitionz Az a Ridah,2004
Live (2004),tupac,"I won't deny it, I'm a straight ridah",Ambitionz Az a Ridah,2004
Live (2004),tupac,Got the police bustin' at me,Ambitionz Az a Ridah,2004
Live (2004),tupac,"I won't deny it, I'm a straight ridah...",Ambitionz Az a Ridah,2004
Live (2004),tupac,(2Pac *speaking over background*),Ambitionz Az a Ridah,2004
Live (2004),tupac,Not bitches over money,Ambitionz Az a Ridah,2004
Live (2004),tupac,Stay on your grind nigga,Ambitionz Az a Ridah,2004
Live (2004),tupac,My ambitions as a ridah!,Ambitionz Az a Ridah,2004
Live (2004),tupac,My ambitions as a ridah!,Ambitionz Az a Ridah,2004
Live (2004),tupac,(2Pac),Ambitionz Az a Ridah,2004
Live (2004),tupac,So many battlefield scars while driven in plush cars,Ambitionz Az a Ridah,2004
Live (2004),tupac,This life as a rap star is nothin' without heart,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Was born rough and rugged, addressin the mad public",Ambitionz Az a Ridah,2004
Live (2004),tupac,"My attitude was, Fuck it, cause motherfuckers love it",Ambitionz Az a Ridah,2004
Live (2004),tupac,"To be a soldier, must maintain composure at ease",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Though life is complicated, only what you make it to be",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Uh, and my ambitions as a ridah to catch her",Ambitionz Az a Ridah,2004
Live (2004),tupac,"While she hot, and horny, go up inside her",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Then I spit some game in her ear, Go to the tele hoe",Ambitionz Az a Ridah,2004
Live (2004),tupac,"You put what money in a Benz, cause bitch I'm barely broke",Ambitionz Az a Ridah,2004
Live (2004),tupac,I'm smokin' bomb-ass weed feelin' crucial,Ambitionz Az a Ridah,2004
Live (2004),tupac,"From player to player, the game's tight, the feeling's mutual",Ambitionz Az a Ridah,2004
Live (2004),tupac,"From hustlin and prayers, to breakin motherfuckers to pay-up",Ambitionz Az a Ridah,2004
Live (2004),tupac,"I got no time for these bitches, cause these hoes tried to play us",Ambitionz Az a Ridah,2004
Live (2004),tupac,"I'm on a meal-ticket mission, want a mil', so I'm wishin",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Competition got me ripped, on that bullshit they stressin (boo-yaa!)",Ambitionz Az a Ridah,2004
Live (2004),tupac,"I'ma rhyme though, clown hoes like it's manditory",Ambitionz Az a Ridah,2004
Live (2004),tupac,No guts no glory my nigga bitch got the game distorted,Ambitionz Az a Ridah,2004
Live (2004),tupac,Now it's on and it's on because I said so,Ambitionz Az a Ridah,2004
Live (2004),tupac,Can't trust a bitch in the bidness so I got with Death Row,Ambitionz Az a Ridah,2004
Live (2004),tupac,Now these money hungry bitches gettin' suspicious,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Started plottin and plannin on schemes, to come and trick us",Ambitionz Az a Ridah,2004
Live (2004),tupac,But Thug niggaz be on point and game tight (yeah),Ambitionz Az a Ridah,2004
Live (2004),tupac,"Me, Syke and Bogart, wrap it up the same night",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Got problems then handle it, motherfuckers see me",Ambitionz Az a Ridah,2004
Live (2004),tupac,These niggaz is jealous cause deep in they heart they wanna be me,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Uh, yeah, and now ya got me right beside ya",Ambitionz Az a Ridah,2004
Live (2004),tupac,Hopin you listen I catch you payin' attention,Ambitionz Az a Ridah,2004
Live (2004),tupac,To my amibitions as a ridah,Ambitionz Az a Ridah,2004
Live (2004),tupac,Chorus: 2Pac,Ambitionz Az a Ridah,2004
Live (2004),tupac,"(Singing) I won't deny it, I'ma straight ridah",Ambitionz Az a Ridah,2004
Live (2004),tupac,You don't wanna fuck with me,Ambitionz Az a Ridah,2004
Live (2004),tupac,(Singing) My ambitions as a ridah,Ambitionz Az a Ridah,2004
Live (2004),tupac,(Singing) Got the police bustin' at me,Ambitionz Az a Ridah,2004
Live (2004),tupac,But they can't do nuttin to a G,Ambitionz Az a Ridah,2004
Live (2004),tupac,(Tupac),Ambitionz Az a Ridah,2004
Live (2004),tupac,"(I won't deny it, I'ma straight ridah)",Ambitionz Az a Ridah,2004
Live (2004),tupac,Peep it... it was my only wish to rise,Ambitionz Az a Ridah,2004
Live (2004),tupac,Above these jealous coward mutherfuckers I despise,Ambitionz Az a Ridah,2004
Live (2004),tupac,"When it's time to ride, I was the first off this side, give me the nine",Ambitionz Az a Ridah,2004
Live (2004),tupac,"I'm ready to die right here tonight, and motherfuck they life (yeah nigga!)",Ambitionz Az a Ridah,2004
Live (2004),tupac,"That's what they screamin as they drill me, but I'm hard to kill",Ambitionz Az a Ridah,2004
Live (2004),tupac,"So open fire, I see you kill me (that's all you niggaz got?) witness my steel",Ambitionz Az a Ridah,2004
Live (2004),tupac,Spittin' at adversaries envious and after me,Ambitionz Az a Ridah,2004
Live (2004),tupac,"I'd rather die before they catchin me, watch me bleed",Ambitionz Az a Ridah,2004
Live (2004),tupac,Mama come rescue me I'm suicidal thinkin' thoughts,Ambitionz Az a Ridah,2004
Live (2004),tupac,"I'm innocent, so there'll be bullets flyin when I'm caught",Ambitionz Az a Ridah,2004
Live (2004),tupac,"(Shoot!) Fuck doin' jail time, better day, sacrifice",Ambitionz Az a Ridah,2004
Live (2004),tupac,Won't get a chance to do me like they did my nigga Tyson,Ambitionz Az a Ridah,2004
Live (2004),tupac,Thuggin' for life and if you right then nigga die for it,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Let them other brothers try, at least you tried for it",Ambitionz Az a Ridah,2004
Live (2004),tupac,When it's time to die to be a man you pick the way you leave,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Fuck peace and the police, my ambitions as a ridah",Ambitionz Az a Ridah,2004
Live (2004),tupac,(Tupac),Ambitionz Az a Ridah,2004
Live (2004),tupac,My murderous lyrics equipped with spirits of the Thugs before me,Ambitionz Az a Ridah,2004
Live (2004),tupac,Pay off the block evade the cops 'cause I know they comin' for me,Ambitionz Az a Ridah,2004
Live (2004),tupac,"I been hesitant to reappear, been away for years",Ambitionz Az a Ridah,2004
Live (2004),tupac,Now I'm back my adversaries been reduced to tears,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Question my methods to switch up speeds, sure as some bitches bleeds",Ambitionz Az a Ridah,2004
Live (2004),tupac,Niggaz'll feel the fire of my mother's corrupted seed,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Blast me but they didn't finish, (buck buck buck buck buck)",Ambitionz Az a Ridah,2004
Live (2004),tupac,Didn't diminish my powers,Ambitionz Az a Ridah,2004
Live (2004),tupac,"So now I'm back to be a motherfuckin menace, they cowards",Ambitionz Az a Ridah,2004
Live (2004),tupac,That's why they tried to set me up,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Had bitch-ass niggaz on my team, so indeed, they wet me up",Ambitionz Az a Ridah,2004
Live (2004),tupac,"But I'm back reincarnated, incarcerated",Ambitionz Az a Ridah,2004
Live (2004),tupac,At the time I caught the perfect way that God made it,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Lace 'em with lyrics that's legendary, musical mercenary",Ambitionz Az a Ridah,2004
Live (2004),tupac,"For money, I'll have these motherfuckers buried (I been)",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Gettin' much mail in jail, niggaz tellin' me to kill it",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Knowin' when I get out, they gon' feel it",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Witness the realest, a whoridah when I put the shit inside",Ambitionz Az a Ridah,2004
Live (2004),tupac,The cry from all your people when they find her,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Just remind ya, my history'll prove I been it",Ambitionz Az a Ridah,2004
Live (2004),tupac,"Revenge on them niggaz that played me,",Ambitionz Az a Ridah,2004
Live (2004),tupac,And all the cowards that was down widdit,Ambitionz Az a Ridah,2004
Live (2004),tupac,Now it's yo' nigga right beside ya,Ambitionz Az a Ridah,2004
Live (2004),tupac,"Hopin you listenin, catch you payin' attention",Ambitionz Az a Ridah,2004
Live (2004),tupac,To my ambitions as a ridah,Ambitionz Az a Ridah,2004
Live (2004),tupac,Troublesome nigga,Troublesome,2004
Live (2004),tupac,Troublesome 19-motherfucking-96,Troublesome,2004
Live (2004),tupac,Westside,Troublesome,2004
Live (2004),tupac,Let it be known nigga,Troublesome,2004
Live (2004),tupac,The boss of all bosses,Troublesome,2004
Live (2004),tupac,Makaveli,Troublesome,2004
Live (2004),tupac,"Menacing Methods, Label me a lethal weapon",Troublesome,2004
Live (2004),tupac,"Making niggas die, witnessin' breathless imperfection",Troublesome,2004
Live (2004),tupac,Can you picture my specific plan?,Troublesome,2004
Live (2004),tupac,"To be the man in this wicked land, underhanded hits are planned",Troublesome,2004
Live (2004),tupac,Scams are plotted over grams and rocks,Troublesome,2004
Live (2004),tupac,Undercover agents die by the random shots,Troublesome,2004
Live (2004),tupac,"We all die in the end, so revenge we swore",Troublesome,2004
Live (2004),tupac,I was all about my ends fuck friends and foes,Troublesome,2004
Live (2004),tupac,"Me, a born leader, never leave the block without my heater",Troublesome,2004
Live (2004),tupac,Got me a dog and named her mob bitch nigga eater,Troublesome,2004
Live (2004),tupac,What could they do to me ya little brat,Troublesome,2004
Live (2004),tupac,Shit them niggas done shot me and still terrified I'll cut they ass,Troublesome,2004
Live (2004),tupac,How can I show you how I feel inside,Troublesome,2004
Live (2004),tupac,"We outlawz, motherfuckas can't kill my pride",Troublesome,2004
Live (2004),tupac,Niggas talk a lot of shit but that's after I'm gone,Troublesome,2004
Live (2004),tupac,'Cause they fear me in the physical form,Troublesome,2004
Live (2004),tupac,Let it be known I'm troublesome,Troublesome,2004
Live (2004),tupac,Troublesome nigga,Troublesome,2004
Live (2004),tupac,Outlawz,Troublesome,2004
Live (2004),tupac,We put it down to the fullest,Troublesome,2004
Live (2004),tupac,Spitting rhymes and bullets,Troublesome,2004
Live (2004),tupac,Troublesome,Troublesome,2004
